tag,timesteps,episodic_return
baseline,12108,91.0
baseline,12208,100.0
baseline,12316,108.0
baseline,12420,104.0
baseline,12522,102.0
baseline,12672,150.0
baseline,12793,121.0
baseline,12908,115.0
baseline,13019,111.0
baseline,13143,124.0
baseline,13224,81.0
baseline,13307,83.0
baseline,13406,99.0
baseline,13507,101.0
baseline,13605,98.0
baseline,13703,98.0
baseline,13799,96.0
baseline,13889,90.0
baseline,13979,90.0
baseline,14070,91.0
baseline,14168,98.0
baseline,14279,111.0
baseline,14394,115.0
baseline,14505,111.0
baseline,14613,108.0
baseline,14711,98.0
baseline,14813,102.0
baseline,14915,102.0
baseline,15006,91.0
baseline,15100,94.0
baseline,15116,16.0
baseline,15142,26.0
baseline,15157,15.0
baseline,15181,24.0
baseline,15197,16.0
baseline,15214,17.0
baseline,15233,19.0
baseline,15321,88.0
baseline,15344,23.0
baseline,15456,112.0
baseline,15584,128.0
baseline,15693,109.0
baseline,15790,97.0
baseline,15884,94.0
baseline,15985,101.0
baseline,16087,102.0
baseline,16218,131.0
baseline,16332,114.0
baseline,16415,83.0
baseline,16437,22.0
baseline,16458,21.0
baseline,16476,18.0
baseline,16497,21.0
baseline,16515,18.0
baseline,16535,20.0
baseline,16554,19.0
baseline,16573,19.0
baseline,16596,23.0
baseline,16616,20.0
baseline,16638,22.0
baseline,16747,109.0
baseline,16856,109.0
baseline,16959,103.0
baseline,17008,49.0
baseline,17097,89.0
baseline,17188,91.0
baseline,17305,117.0
baseline,17417,112.0
baseline,17549,132.0
baseline,17674,125.0
baseline,17773,99.0
baseline,17874,101.0
baseline,17974,100.0
baseline,18071,97.0
baseline,18167,96.0
baseline,18280,113.0
baseline,18383,103.0
baseline,18486,103.0
baseline,18581,95.0
baseline,18673,92.0
baseline,18815,142.0
baseline,18836,21.0
baseline,18848,12.0
baseline,18950,102.0
baseline,19049,99.0
baseline,19145,96.0
baseline,19249,104.0
baseline,19363,114.0
baseline,19473,110.0
baseline,19567,94.0
baseline,19661,94.0
baseline,19725,64.0
baseline,19797,72.0
baseline,19898,101.0
baseline,20003,105.0
baseline,20107,104.0
baseline,20216,109.0
baseline,20261,45.0
baseline,20301,40.0
baseline,20330,29.0
baseline,20362,32.0
baseline,20401,39.0
baseline,20443,42.0
baseline,20543,100.0
baseline,20659,116.0
baseline,20770,111.0
baseline,20880,110.0
baseline,20987,107.0
baseline,21019,32.0
baseline,21036,17.0
baseline,21052,16.0
baseline,21070,18.0
baseline,21087,17.0
baseline,21104,17.0
baseline,21124,20.0
baseline,21140,16.0
baseline,21156,16.0
baseline,21176,20.0
baseline,21192,16.0
baseline,21207,15.0
baseline,21221,14.0
baseline,21238,17.0
baseline,21379,141.0
baseline,21496,117.0
baseline,21624,128.0
baseline,21723,99.0
baseline,21836,113.0
baseline,22120,284.0
baseline,22219,99.0
baseline,22318,99.0
baseline,22419,101.0
baseline,22516,97.0
baseline,22631,115.0
baseline,22751,120.0
baseline,22857,106.0
baseline,22869,12.0
baseline,22965,96.0
baseline,23060,95.0
baseline,23175,115.0
baseline,23277,102.0
baseline,23381,104.0
baseline,23476,95.0
baseline,23574,98.0
baseline,23684,110.0
baseline,23796,112.0
baseline,23916,120.0
baseline,24035,119.0
baseline,24148,113.0
baseline,24281,133.0
baseline,24402,121.0
baseline,24501,99.0
baseline,24601,100.0
baseline,24721,120.0
baseline,24846,125.0
baseline,24982,136.0
baseline,25116,134.0
baseline,25239,123.0
baseline,25364,125.0
baseline,25476,112.0
baseline,25588,112.0
baseline,25706,118.0
baseline,25827,121.0
baseline,25940,113.0
baseline,26062,122.0
baseline,26197,135.0
baseline,26342,145.0
baseline,26487,145.0
baseline,26618,131.0
baseline,26774,156.0
baseline,26928,154.0
baseline,27076,148.0
baseline,27224,148.0
baseline,27316,92.0
baseline,27410,94.0
baseline,27525,115.0
baseline,27640,115.0
baseline,27779,139.0
baseline,27925,146.0
baseline,28043,118.0
baseline,28165,122.0
baseline,28322,157.0
baseline,28467,145.0
baseline,28597,130.0
baseline,28743,146.0
baseline,28888,145.0
baseline,29014,126.0
baseline,29131,117.0
baseline,29143,12.0
baseline,29269,126.0
baseline,29417,148.0
baseline,29570,153.0
baseline,29758,188.0
baseline,29893,135.0
baseline,30028,135.0
baseline,30150,122.0
baseline,30279,129.0
baseline,30465,186.0
baseline,30585,120.0
baseline,30715,130.0
baseline,30854,139.0
baseline,30990,136.0
baseline,31178,188.0
baseline,31346,168.0
baseline,31482,136.0
baseline,31613,131.0
baseline,31743,130.0
baseline,31924,181.0
baseline,32074,150.0
baseline,32203,129.0
baseline,32366,163.0
baseline,32719,353.0
baseline,32929,210.0
baseline,33429,500.0
baseline,33703,274.0
baseline,33924,221.0
baseline,34424,500.0
baseline,34796,372.0
baseline,35043,247.0
baseline,35528,485.0
baseline,36028,500.0
baseline,36528,500.0
baseline,36800,272.0
baseline,37300,500.0
baseline,37800,500.0
baseline,38300,500.0
baseline,38800,500.0
baseline,39300,500.0
baseline,39800,500.0
baseline,40300,500.0
baseline,40800,500.0
baseline,41300,500.0
baseline,41800,500.0
baseline,42300,500.0
baseline,42800,500.0
baseline,43103,303.0
baseline,43603,500.0
baseline,44103,500.0
baseline,44603,500.0
baseline,45103,500.0
baseline,45603,500.0
baseline,45783,180.0
baseline,46283,500.0
baseline,46783,500.0
baseline,46955,172.0
baseline,47110,155.0
baseline,47489,379.0
baseline,47620,131.0
baseline,48120,500.0
baseline,48339,219.0
baseline,48810,471.0
baseline,49056,246.0
baseline,49344,288.0
baseline,49558,214.0
baseline,49760,202.0
symbolic,30,30.0
symbolic,50,20.0
symbolic,70,20.0
symbolic,92,22.0
symbolic,118,26.0
symbolic,152,34.0
symbolic,186,34.0
symbolic,199,13.0
symbolic,248,49.0
symbolic,264,16.0
symbolic,286,22.0
symbolic,321,35.0
symbolic,354,33.0
symbolic,371,17.0
symbolic,404,33.0
symbolic,416,12.0
symbolic,433,17.0
symbolic,449,16.0
symbolic,471,22.0
symbolic,501,30.0
symbolic,521,20.0
symbolic,537,16.0
symbolic,599,62.0
symbolic,609,10.0
symbolic,635,26.0
symbolic,651,16.0
symbolic,665,14.0
symbolic,675,10.0
symbolic,686,11.0
symbolic,704,18.0
symbolic,722,18.0
symbolic,742,20.0
symbolic,782,40.0
symbolic,797,15.0
symbolic,810,13.0
symbolic,841,31.0
symbolic,868,27.0
symbolic,877,9.0
symbolic,894,17.0
symbolic,920,26.0
symbolic,942,22.0
symbolic,956,14.0
symbolic,980,24.0
symbolic,988,8.0
symbolic,1014,26.0
symbolic,1028,14.0
symbolic,1039,11.0
symbolic,1061,22.0
symbolic,1080,19.0
symbolic,1100,20.0
symbolic,1122,22.0
symbolic,1134,12.0
symbolic,1150,16.0
symbolic,1164,14.0
symbolic,1180,16.0
symbolic,1219,39.0
symbolic,1227,8.0
symbolic,1238,11.0
symbolic,1255,17.0
symbolic,1273,18.0
symbolic,1303,30.0
symbolic,1385,82.0
symbolic,1408,23.0
symbolic,1420,12.0
symbolic,1432,12.0
symbolic,1471,39.0
symbolic,1482,11.0
symbolic,1502,20.0
symbolic,1521,19.0
symbolic,1557,36.0
symbolic,1577,20.0
symbolic,1590,13.0
symbolic,1617,27.0
symbolic,1633,16.0
symbolic,1717,84.0
symbolic,1791,74.0
symbolic,1818,27.0
symbolic,1879,61.0
symbolic,1900,21.0
symbolic,1911,11.0
symbolic,1964,53.0
symbolic,1993,29.0
symbolic,2011,18.0
symbolic,2077,66.0
symbolic,2097,20.0
symbolic,2144,47.0
symbolic,2160,16.0
symbolic,2179,19.0
symbolic,2218,39.0
symbolic,2257,39.0
symbolic,2323,66.0
symbolic,2335,12.0
symbolic,2361,26.0
symbolic,2420,59.0
symbolic,2462,42.0
symbolic,2488,26.0
symbolic,2507,19.0
symbolic,2541,34.0
symbolic,2648,107.0
symbolic,2772,124.0
symbolic,2812,40.0
symbolic,2871,59.0
symbolic,2921,50.0
symbolic,2950,29.0
symbolic,2985,35.0
symbolic,3013,28.0
symbolic,3146,133.0
symbolic,3170,24.0
symbolic,3179,9.0
symbolic,3201,22.0
symbolic,3291,90.0
symbolic,3423,132.0
symbolic,3484,61.0
symbolic,3547,63.0
symbolic,3586,39.0
symbolic,3689,103.0
symbolic,3721,32.0
symbolic,3886,165.0
symbolic,3974,88.0
symbolic,4044,70.0
symbolic,4185,141.0
symbolic,4215,30.0
symbolic,4433,218.0
symbolic,4486,53.0
symbolic,4497,11.0
symbolic,4527,30.0
symbolic,4695,168.0
symbolic,4894,199.0
symbolic,5063,169.0
symbolic,5367,304.0
symbolic,5526,159.0
symbolic,5674,148.0
symbolic,5815,141.0
symbolic,6086,271.0
symbolic,6224,138.0
symbolic,6535,311.0
symbolic,6759,224.0
symbolic,7009,250.0
symbolic,7178,169.0
symbolic,7465,287.0
symbolic,7885,420.0
symbolic,8385,500.0
symbolic,8649,264.0
symbolic,9103,454.0
symbolic,9369,266.0
symbolic,9735,366.0
symbolic,10235,500.0
symbolic,10467,232.0
symbolic,10877,410.0
symbolic,11088,211.0
symbolic,11531,443.0
symbolic,12031,500.0
symbolic,12487,456.0
symbolic,12622,135.0
symbolic,12933,311.0
symbolic,13126,193.0
symbolic,13368,242.0
symbolic,13528,160.0
symbolic,14028,500.0
symbolic,14528,500.0
symbolic,15028,500.0
symbolic,15528,500.0
symbolic,16028,500.0
symbolic,16445,417.0
symbolic,16710,265.0
symbolic,17210,500.0
symbolic,17389,179.0
symbolic,17695,306.0
symbolic,18195,500.0
symbolic,18695,500.0
symbolic,19195,500.0
symbolic,19695,500.0
symbolic,20195,500.0
symbolic,20695,500.0
symbolic,20898,203.0
symbolic,21166,268.0
symbolic,21479,313.0
symbolic,21703,224.0
symbolic,22203,500.0
symbolic,22703,500.0
symbolic,22979,276.0
symbolic,23442,463.0
symbolic,23942,500.0
symbolic,24442,500.0
symbolic,24942,500.0
symbolic,25442,500.0
symbolic,25727,285.0
symbolic,26227,500.0
symbolic,26727,500.0
symbolic,27227,500.0
symbolic,27485,258.0
symbolic,27985,500.0
symbolic,28485,500.0
symbolic,28971,486.0
symbolic,29471,500.0
symbolic,29971,500.0
symbolic,30471,500.0
symbolic,30971,500.0
symbolic,31471,500.0
symbolic,31971,500.0
symbolic,32414,443.0
symbolic,32914,500.0
symbolic,33414,500.0
symbolic,33914,500.0
symbolic,34414,500.0
symbolic,34914,500.0
symbolic,35414,500.0
symbolic,35914,500.0
symbolic,36414,500.0
symbolic,36914,500.0
symbolic,37321,407.0
symbolic,37821,500.0
symbolic,38321,500.0
symbolic,38821,500.0
symbolic,39321,500.0
symbolic,39821,500.0
symbolic,40321,500.0
symbolic,40684,363.0
symbolic,41184,500.0
symbolic,41684,500.0
symbolic,42184,500.0
symbolic,42684,500.0
symbolic,43141,457.0
symbolic,43546,405.0
symbolic,43815,269.0
symbolic,43954,139.0
symbolic,44454,500.0
symbolic,44954,500.0
symbolic,45454,500.0
symbolic,45954,500.0
symbolic,46454,500.0
symbolic,46954,500.0
symbolic,47454,500.0
symbolic,47954,500.0
symbolic,48297,343.0
symbolic,48617,320.0
symbolic,49117,500.0
symbolic,49617,500.0
symbolic,50117,500.0
