tag,timesteps,episodic_return
baseline,30,30.0
baseline,50,20.0
baseline,70,20.0
baseline,92,22.0
baseline,118,26.0
baseline,152,34.0
baseline,186,34.0
baseline,199,13.0
baseline,248,49.0
baseline,264,16.0
baseline,286,22.0
baseline,321,35.0
baseline,354,33.0
baseline,371,17.0
baseline,404,33.0
baseline,416,12.0
baseline,433,17.0
baseline,449,16.0
baseline,471,22.0
baseline,501,30.0
baseline,521,20.0
baseline,537,16.0
baseline,599,62.0
baseline,609,10.0
baseline,635,26.0
baseline,651,16.0
baseline,665,14.0
baseline,675,10.0
baseline,686,11.0
baseline,704,18.0
baseline,722,18.0
baseline,742,20.0
baseline,782,40.0
baseline,797,15.0
baseline,810,13.0
baseline,841,31.0
baseline,868,27.0
baseline,877,9.0
baseline,894,17.0
baseline,920,26.0
baseline,942,22.0
baseline,956,14.0
baseline,980,24.0
baseline,988,8.0
baseline,1011,23.0
baseline,1029,18.0
baseline,1045,16.0
baseline,1080,35.0
baseline,1089,9.0
baseline,1107,18.0
baseline,1149,42.0
baseline,1174,25.0
baseline,1184,10.0
baseline,1196,12.0
baseline,1207,11.0
baseline,1224,17.0
baseline,1251,27.0
baseline,1296,45.0
baseline,1320,24.0
baseline,1342,22.0
baseline,1371,29.0
baseline,1397,26.0
baseline,1410,13.0
baseline,1425,15.0
baseline,1445,20.0
baseline,1468,23.0
baseline,1488,20.0
baseline,1503,15.0
baseline,1523,20.0
baseline,1534,11.0
baseline,1577,43.0
baseline,1613,36.0
baseline,1651,38.0
baseline,1683,32.0
baseline,1712,29.0
baseline,1724,12.0
baseline,1735,11.0
baseline,1777,42.0
baseline,1791,14.0
baseline,1805,14.0
baseline,1819,14.0
baseline,1892,73.0
baseline,1904,12.0
baseline,1916,12.0
baseline,1931,15.0
baseline,1948,17.0
baseline,1991,43.0
baseline,2015,24.0
baseline,2034,19.0
baseline,2052,18.0
baseline,2060,8.0
baseline,2069,9.0
baseline,2081,12.0
baseline,2089,8.0
baseline,2100,11.0
baseline,2110,10.0
baseline,2120,10.0
baseline,2130,10.0
baseline,2139,9.0
baseline,2148,9.0
baseline,2158,10.0
baseline,2167,9.0
baseline,2177,10.0
baseline,2185,8.0
baseline,2194,9.0
baseline,2205,11.0
baseline,2214,9.0
baseline,2224,10.0
baseline,2232,8.0
baseline,2242,10.0
baseline,2252,10.0
baseline,2263,11.0
baseline,2273,10.0
baseline,2283,10.0
baseline,2293,10.0
baseline,2303,10.0
baseline,2313,10.0
baseline,2322,9.0
baseline,2331,9.0
baseline,2341,10.0
baseline,2351,10.0
baseline,2360,9.0
baseline,2370,10.0
baseline,2380,10.0
baseline,2389,9.0
baseline,2400,11.0
baseline,2409,9.0
baseline,2417,8.0
baseline,2426,9.0
baseline,2434,8.0
baseline,2443,9.0
baseline,2454,11.0
baseline,2464,10.0
baseline,2472,8.0
baseline,2481,9.0
baseline,2491,10.0
baseline,2500,9.0
baseline,2509,9.0
baseline,2517,8.0
baseline,2527,10.0
baseline,2537,10.0
baseline,2547,10.0
baseline,2556,9.0
baseline,2566,10.0
baseline,2576,10.0
baseline,2584,8.0
baseline,2593,9.0
baseline,2603,10.0
baseline,2611,8.0
baseline,2622,11.0
baseline,2632,10.0
baseline,2642,10.0
baseline,2652,10.0
baseline,2661,9.0
baseline,2669,8.0
baseline,2680,11.0
baseline,2690,10.0
baseline,2701,11.0
baseline,2709,8.0
baseline,2719,10.0
baseline,2727,8.0
baseline,2735,8.0
baseline,2744,9.0
baseline,2754,10.0
baseline,2764,10.0
baseline,2772,8.0
baseline,2782,10.0
baseline,2791,9.0
baseline,2801,10.0
baseline,2809,8.0
baseline,2817,8.0
baseline,2826,9.0
baseline,2835,9.0
baseline,2845,10.0
baseline,2855,10.0
baseline,2864,9.0
baseline,2874,10.0
baseline,2885,11.0
baseline,2895,10.0
baseline,2905,10.0
baseline,2913,8.0
baseline,2922,9.0
baseline,2931,9.0
baseline,2939,8.0
baseline,2948,9.0
baseline,2958,10.0
baseline,2967,9.0
baseline,2976,9.0
baseline,2986,10.0
baseline,2994,8.0
baseline,3002,8.0
baseline,3010,8.0
baseline,3019,9.0
baseline,3027,8.0
baseline,3037,10.0
baseline,3046,9.0
baseline,3056,10.0
baseline,3065,9.0
baseline,3073,8.0
baseline,3083,10.0
baseline,3093,10.0
baseline,3103,10.0
baseline,3111,8.0
baseline,3120,9.0
baseline,3130,10.0
baseline,3139,9.0
baseline,3149,10.0
baseline,3159,10.0
baseline,3169,10.0
baseline,3178,9.0
baseline,3187,9.0
baseline,3196,9.0
baseline,3205,9.0
baseline,3214,9.0
baseline,3223,9.0
baseline,3233,10.0
baseline,3243,10.0
baseline,3253,10.0
baseline,3263,10.0
baseline,3273,10.0
baseline,3283,10.0
baseline,3292,9.0
baseline,3301,9.0
baseline,3311,10.0
baseline,3320,9.0
baseline,3328,8.0
baseline,3337,9.0
baseline,3347,10.0
baseline,3358,11.0
baseline,3367,9.0
baseline,3377,10.0
baseline,3386,9.0
baseline,3395,9.0
baseline,3405,10.0
baseline,3415,10.0
baseline,3424,9.0
baseline,3434,10.0
baseline,3443,9.0
baseline,3454,11.0
baseline,3463,9.0
baseline,3471,8.0
baseline,3481,10.0
baseline,3490,9.0
baseline,3499,9.0
baseline,3508,9.0
baseline,3518,10.0
baseline,3527,9.0
baseline,3537,10.0
baseline,3547,10.0
baseline,3557,10.0
