environment,seed,timesteps,metric_return
Standard,43,55000,37.0
Standard,43,56000,23.0
Standard,43,57000,31.0
Standard,43,58000,26.0
Standard,43,59000,71.0
Standard,43,60000,45.0
Standard,43,61000,39.0
Standard,43,62000,31.0
Standard,43,63000,52.0
Standard,43,64000,35.0
Standard,43,65000,70.0
Standard,43,66000,43.0
Standard,43,67000,39.0
Standard,43,68000,37.0
Standard,43,69000,37.0
Standard,43,70000,62.0
Standard,43,71000,66.0
Standard,43,72000,76.0
Standard,43,73000,62.0
Standard,43,74000,53.0
Standard,43,75000,70.0
Standard,43,76000,55.0
Standard,43,77000,53.0
Standard,43,78000,71.0
Standard,43,79000,60.0
Standard,43,80000,63.0
Standard,43,81000,93.0
Standard,43,82000,151.0
Standard,43,83000,104.0
Standard,43,84000,82.0
Standard,43,85000,58.0
Standard,43,86000,71.0
Standard,43,87000,95.0
Standard,43,88000,89.0
Standard,43,89000,74.0
Standard,43,90000,139.0
Standard,43,91000,135.0
Standard,43,92000,104.0
Standard,43,93000,98.0
Standard,43,94000,85.0
Standard,43,95000,96.0
Standard,43,96000,109.0
Standard,43,97000,81.0
Standard,43,98000,97.0
Standard,43,99000,122.0
Standard,43,100000,140.0
Standard,43,101000,84.0
Standard,43,102000,113.0
Standard,43,103000,92.0
Standard,43,104000,89.0
Standard,43,105000,152.0
Standard,43,106000,79.0
Standard,43,107000,134.0
Standard,43,108000,70.0
Standard,43,109000,118.0
Standard,43,110000,91.0
Standard,43,111000,109.0
Standard,43,112000,76.0
Standard,43,113000,243.0
Standard,43,114000,168.0
Standard,43,115000,42.0
Standard,43,116000,115.0
Standard,43,117000,97.0
Standard,43,118000,137.0
Standard,43,119000,90.0
Standard,43,120000,135.0
Standard,43,121000,87.0
Standard,43,122000,78.0
Standard,43,123000,95.0
Standard,43,124000,175.0
Standard,43,125000,182.0
Standard,43,126000,108.0
Standard,43,127000,127.0
Standard,43,128000,209.0
Standard,43,129000,93.0
Standard,43,130000,93.0
Standard,43,131000,106.0
Standard,43,132000,202.0
Standard,43,133000,114.0
Standard,43,134000,137.0
Standard,43,135000,127.0
Standard,43,136000,158.0
Standard,43,137000,128.0
Standard,43,138000,128.0
Standard,43,139000,83.0
Standard,43,140000,92.0
Standard,43,141000,136.0
Standard,43,142000,141.0
Standard,43,143000,156.0
Standard,43,144000,95.0
Standard,43,145000,90.0
Standard,43,146000,128.0
Standard,43,147000,82.0
Standard,43,148000,183.0
Standard,43,149000,204.0
Standard,43,150000,131.0
Standard,43,151000,231.0
Standard,43,152000,296.0
Standard,43,153000,92.0
Standard,43,154000,160.0
Standard,43,155000,157.0
Standard,43,156000,156.0
Standard,43,157000,169.0
Standard,43,158000,136.0
Standard,43,159000,98.0
Standard,43,160000,209.0
Standard,43,161000,213.0
Standard,43,162000,223.0
Standard,43,163000,144.0
Standard,43,164000,147.0
Standard,43,165000,214.0
Standard,43,166000,136.0
Standard,43,167000,254.0
Standard,43,168000,103.0
Standard,43,169000,268.0
Standard,43,170000,186.0
Standard,43,171000,181.0
Standard,43,172000,146.0
Standard,43,173000,126.0
Standard,43,174000,255.0
Standard,43,175000,195.0
Standard,43,176000,231.0
Standard,43,177000,270.0
Standard,43,178000,387.0
Standard,43,179000,317.0
Standard,43,180000,183.0
Standard,43,181000,728.0
Standard,43,182000,208.0
Standard,43,183000,241.0
Standard,43,184000,450.0
Standard,43,185000,265.0
Standard,43,186000,640.0
Standard,43,187000,1000.0
Standard,43,188000,502.0
Standard,43,189000,1000.0
Standard,43,190000,1000.0
Standard,43,191000,1000.0
Standard,43,192000,1000.0
Standard,43,193000,1000.0
Standard,43,194000,1000.0
Standard,43,195000,1000.0
Standard,43,196000,1000.0
Standard,43,197000,1000.0
Standard,43,198000,1000.0
Standard,43,199000,1000.0
Standard,43,200000,1000.0
Standard,43,201000,1000.0
Standard,43,202000,1000.0
Standard,43,203000,1000.0
Standard,43,204000,1000.0
Standard,43,205000,1000.0
Standard,43,206000,1000.0
Standard,43,207000,1000.0
Standard,43,208000,1000.0
Standard,43,209000,1000.0
Standard,43,210000,1000.0
Standard,43,211000,1000.0
Standard,43,212000,1000.0
Standard,43,213000,1000.0
Standard,43,214000,1000.0
Standard,43,215000,1000.0
Standard,43,216000,1000.0
Standard,43,217000,1000.0
Standard,43,218000,1000.0
Standard,43,219000,1000.0
Standard,43,220000,1000.0
Standard,43,221000,1000.0
Standard,43,222000,1000.0
Standard,43,223000,1000.0
Standard,43,224000,1000.0
Standard,43,225000,1000.0
Standard,43,226000,1000.0
Standard,43,227000,1000.0
Standard,43,228000,1000.0
Standard,43,229000,1000.0
Standard,43,230000,1000.0
Standard,43,231000,1000.0
Standard,43,232000,1000.0
Standard,43,233000,1000.0
Standard,43,234000,1000.0
Standard,43,235000,1000.0
Standard,43,236000,1000.0
Standard,43,237000,1000.0
Standard,43,238000,1000.0
Standard,43,239000,1000.0
Standard,43,240000,1000.0
Standard,43,241000,1000.0
Standard,43,242000,1000.0
Standard,43,243000,1000.0
Standard,43,244000,1000.0
Standard,43,245000,1000.0
Standard,43,246000,1000.0
Standard,43,247000,1000.0
Standard,43,248000,1000.0
Standard,43,249000,1000.0
Standard,43,250000,1000.0
Standard,43,251000,1000.0
Standard,44,1000,17.0
Standard,44,2000,11.0
Standard,44,3000,8.0
Standard,44,4000,10.0
Standard,44,5000,10.0
Standard,44,6000,6.0
Standard,44,7000,19.0
Standard,44,8000,13.0
Standard,44,9000,10.0
Standard,44,10000,8.0
Standard,44,11000,4.0
Standard,44,12000,7.0
Standard,44,13000,4.0
Standard,44,14000,11.0
Standard,44,15000,4.0
Standard,44,16000,7.0
Standard,44,17000,6.0
Standard,44,18000,22.0
Standard,44,19000,25.0
Standard,44,20000,8.0
Standard,44,21000,20.0
Standard,44,22000,4.0
Standard,44,23000,6.0
Standard,44,24000,7.0
Standard,44,25000,7.0
Standard,44,26000,5.0
Standard,44,27000,3.0
Standard,44,28000,7.0
Standard,44,29000,26.0
Standard,44,30000,7.0
Standard,44,31000,5.0
Standard,44,32000,14.0
Standard,44,33000,8.0
Standard,44,34000,13.0
Standard,44,35000,30.0
Standard,44,36000,52.0
Standard,44,37000,28.0
Standard,44,38000,41.0
Standard,44,39000,38.0
Standard,44,40000,38.0
Standard,44,41000,53.0
Standard,44,42000,16.0
Standard,44,43000,13.0
Standard,44,44000,37.0
Standard,44,45000,34.0
Standard,44,46000,36.0
Standard,44,47000,83.0
Standard,44,48000,67.0
Standard,44,49000,34.0
Standard,44,50000,56.0
Standard,44,51000,8.0
Standard,44,52000,53.0
Standard,44,53000,42.0
Standard,44,54000,58.0
Standard,44,55000,47.0
Standard,44,56000,32.0
Standard,44,57000,33.0
Standard,44,58000,50.0
Standard,44,59000,24.0
Standard,44,60000,48.0
Standard,44,61000,40.0
Standard,44,62000,34.0
Standard,44,63000,42.0
Standard,44,64000,39.0
Standard,44,65000,23.0
Standard,44,66000,56.0
Standard,44,67000,60.0
Standard,44,68000,49.0
Standard,44,69000,89.0
Standard,44,70000,45.0
Standard,44,71000,54.0
Standard,44,72000,40.0
Standard,44,73000,48.0
Standard,44,74000,60.0
Standard,44,75000,48.0
Standard,44,76000,44.0
Standard,44,77000,38.0
Standard,44,78000,57.0
Standard,44,79000,61.0
Standard,44,80000,55.0
Standard,44,81000,55.0
Standard,44,82000,69.0
Standard,44,83000,93.0
Standard,44,84000,78.0
Standard,44,85000,41.0
Standard,44,86000,40.0
Standard,44,87000,83.0
Standard,44,88000,119.0
Standard,44,89000,57.0
Standard,44,90000,128.0
Standard,44,91000,53.0
Standard,44,92000,48.0
Standard,44,93000,165.0
Standard,44,94000,85.0
Standard,44,95000,117.0
Standard,44,96000,77.0
Standard,44,97000,63.0
Standard,44,98000,99.0
Standard,44,99000,41.0
Standard,44,100000,72.0
Standard,44,101000,65.0
Standard,44,102000,51.0
Standard,44,103000,64.0
Standard,44,104000,230.0
Standard,44,105000,117.0
Standard,44,106000,179.0
Standard,44,107000,122.0
Standard,44,108000,81.0
Standard,44,109000,46.0
Standard,44,110000,88.0
Standard,44,111000,117.0
Standard,44,112000,121.0
Standard,44,113000,109.0
Standard,44,114000,101.0
Standard,44,115000,54.0
Standard,44,116000,86.0
Standard,44,117000,95.0
Standard,44,118000,61.0
Standard,44,119000,92.0
Standard,44,120000,80.0
Standard,44,121000,52.0
Standard,44,122000,83.0
Standard,44,123000,146.0
Standard,44,124000,93.0
Standard,44,125000,117.0
Standard,44,126000,107.0
Standard,44,127000,161.0
Standard,44,128000,88.0
Standard,44,129000,75.0
Standard,44,130000,66.0
Standard,44,131000,94.0
Standard,44,132000,59.0
Standard,44,133000,90.0
Standard,44,134000,87.0
Standard,44,135000,132.0
Standard,44,136000,112.0
Standard,44,137000,95.0
Standard,44,138000,114.0
Standard,44,139000,106.0
Standard,44,140000,111.0
Standard,44,141000,64.0
Standard,44,142000,68.0
Standard,44,143000,116.0
Standard,44,144000,126.0
Standard,44,145000,84.0
Standard,44,146000,168.0
Standard,44,147000,127.0
Standard,44,148000,107.0
Standard,44,149000,107.0
Standard,44,150000,104.0
Standard,44,151000,140.0
Standard,44,152000,106.0
Standard,44,153000,128.0
Standard,44,154000,113.0
Standard,44,155000,154.0
Standard,44,156000,123.0
Standard,44,157000,126.0
Standard,44,158000,181.0
Standard,44,159000,120.0
Standard,44,160000,97.0
Standard,44,161000,140.0
Standard,44,162000,162.0
Standard,44,163000,109.0
Standard,44,164000,119.0
Standard,44,165000,115.0
Standard,44,166000,84.0
Standard,44,167000,147.0
Standard,44,168000,148.0
Standard,44,169000,79.0
Standard,44,170000,167.0
Standard,44,171000,101.0
Standard,44,172000,206.0
Standard,44,173000,125.0
Standard,44,174000,186.0
Standard,44,175000,142.0
Standard,44,176000,141.0
Standard,44,177000,166.0
Standard,44,178000,106.0
Standard,44,179000,109.0
Standard,44,180000,147.0
Standard,44,181000,174.0
Standard,44,182000,149.0
Standard,44,183000,125.0
Standard,44,184000,413.0
Standard,44,185000,158.0
Standard,44,186000,171.0
Standard,44,187000,170.0
Standard,44,188000,231.0
Standard,44,189000,170.0
Standard,44,190000,231.0
Standard,44,191000,123.0
Standard,44,192000,112.0
Standard,44,193000,296.0
Standard,44,194000,142.0
Standard,44,195000,290.0
Standard,44,196000,207.0
Standard,44,197000,130.0
Standard,44,198000,371.0
Standard,44,199000,195.0
Standard,44,200000,214.0
Standard,44,201000,414.0
Standard,44,202000,157.0
Standard,44,203000,224.0
Standard,44,204000,177.0
Standard,44,205000,142.0
Standard,44,206000,128.0
Standard,44,207000,161.0
Standard,44,208000,132.0
Standard,44,209000,156.0
Standard,44,210000,172.0
Standard,44,211000,159.0
Standard,44,212000,206.0
Standard,44,213000,246.0
Standard,44,214000,251.0
Standard,44,215000,201.0
Standard,44,216000,475.0
Standard,44,217000,420.0
Standard,44,218000,319.0
Standard,44,219000,169.0
Standard,44,220000,331.0
Standard,44,221000,290.0
Standard,44,222000,169.0
Standard,44,223000,423.0
Standard,44,224000,411.0
Standard,44,225000,422.0
Standard,44,226000,291.0
Standard,44,227000,315.0
Standard,44,228000,869.0
Standard,44,229000,298.0
Standard,44,230000,378.0
Standard,44,231000,329.0
Standard,44,232000,353.0
Standard,44,233000,857.0
Standard,44,234000,419.0
Standard,44,235000,336.0
Standard,44,236000,365.0
Standard,44,237000,470.0
Standard,44,238000,531.0
Standard,44,239000,415.0
Standard,44,240000,411.0
Standard,44,241000,581.0
Standard,44,242000,501.0
Standard,44,243000,463.0
Standard,44,244000,703.0
Standard,44,245000,801.0
Standard,44,246000,1000.0
Standard,44,247000,921.0
Standard,44,248000,1000.0
Standard,44,249000,1000.0
Standard,44,250000,1000.0
Standard,44,251000,1000.0
Custom,42,1000,7.0
Custom,42,2000,6.0
Custom,42,3000,6.0
Custom,42,4000,14.0
Custom,42,5000,5.0
Custom,42,6000,3.0
Custom,42,7000,9.0
Custom,42,8000,8.0
Custom,42,9000,13.0
Custom,42,10000,7.0
Custom,42,11000,14.0
Custom,42,12000,7.0
Custom,42,13000,18.0
Custom,42,14000,19.0
Custom,42,15000,5.0
Custom,42,16000,7.0
Custom,42,17000,12.0
Custom,42,18000,10.0
Custom,42,19000,19.0
Custom,42,20000,9.0
Custom,42,21000,8.0
Custom,42,22000,4.0
Custom,42,23000,28.0
Custom,42,24000,12.0
Custom,42,25000,9.0
Custom,42,26000,15.0
Custom,42,27000,13.0
Custom,42,28000,16.0
Custom,42,29000,20.0
Custom,42,30000,19.0
Custom,42,31000,11.0
Custom,42,32000,16.0
Custom,42,33000,10.0
Custom,42,34000,12.0
Custom,42,35000,20.0
Custom,42,36000,13.0
Custom,42,37000,22.0
Custom,42,38000,6.0
Custom,42,39000,13.0
Custom,42,40000,9.0
Custom,42,41000,9.0
Custom,42,42000,34.0
Custom,42,43000,9.0
Custom,42,44000,24.0
Custom,42,45000,23.0
Custom,42,46000,18.0
Custom,42,47000,12.0
Custom,42,48000,23.0
Custom,42,49000,22.0
Custom,42,50000,38.0
Custom,42,51000,35.0
Custom,42,52000,15.0
Custom,42,53000,13.0
Custom,42,54000,47.0
Custom,42,55000,20.0
Custom,42,56000,7.0
Custom,42,57000,14.0
Custom,42,58000,40.0
Custom,42,59000,12.0
Custom,42,60000,21.0
Custom,42,61000,11.0
Custom,42,62000,25.0
Custom,42,63000,6.0
Custom,42,64000,19.0
Custom,42,65000,18.0
Custom,42,66000,20.0
Custom,42,67000,39.0
Custom,42,68000,11.0
Custom,42,69000,16.0
Custom,42,70000,18.0
Custom,42,71000,42.0
Custom,42,72000,17.0
Custom,42,73000,24.0
Custom,42,74000,33.0
Custom,42,75000,63.0
Custom,42,76000,25.0
Custom,42,77000,35.0
Custom,42,78000,18.0
Custom,42,79000,21.0
Custom,42,80000,36.0
Custom,42,81000,20.0
Custom,42,82000,33.0
Custom,42,83000,45.0
Custom,42,84000,16.0
Custom,42,85000,29.0
Custom,42,86000,17.0
Custom,42,87000,45.0
Custom,42,88000,28.0
Custom,42,89000,21.0
Custom,42,90000,41.0
Custom,42,91000,52.0
Custom,42,92000,36.0
Custom,42,93000,24.0
Custom,42,94000,43.0
Custom,42,95000,42.0
Custom,42,96000,51.0
Custom,42,97000,42.0
Custom,42,98000,58.0
Custom,42,99000,55.0
Custom,42,100000,50.0
Custom,42,101000,50.0
Custom,42,102000,27.0
Custom,42,103000,41.0
Custom,42,104000,21.0
Custom,42,105000,57.0
Custom,42,106000,39.0
Custom,42,107000,44.0
Custom,42,108000,42.0
Custom,42,109000,27.0
Custom,42,110000,59.0
Custom,42,111000,66.0
Custom,42,112000,76.0
Custom,42,113000,42.0
Custom,42,114000,38.0
Custom,42,115000,47.0
Custom,42,116000,35.0
Custom,42,117000,38.0
Custom,42,118000,48.0
Custom,42,119000,74.0
Custom,42,120000,30.0
Custom,42,121000,62.0
Custom,42,122000,44.0
Custom,42,123000,99.0
Custom,42,124000,59.0
Custom,42,125000,48.0
Custom,42,126000,107.0
Custom,42,127000,24.0
Custom,42,128000,77.0
Custom,42,129000,121.0
Custom,42,130000,55.0
Custom,42,131000,51.0
Custom,42,132000,89.0
Custom,42,133000,90.0
Custom,42,134000,58.0
Custom,42,135000,134.0
Custom,42,136000,52.0
Custom,42,137000,137.0
Custom,42,138000,63.0
Custom,42,139000,85.0
Custom,42,140000,67.0
Custom,42,141000,82.0
Custom,42,142000,111.0
Custom,42,143000,194.0
Custom,42,144000,132.0
Custom,42,145000,162.0
Custom,42,146000,117.0
Custom,42,147000,117.0
Custom,42,148000,132.0
Custom,42,149000,127.0
Custom,42,150000,97.0
Custom,42,151000,124.0
Custom,42,152000,137.0
Custom,42,153000,160.0
Custom,42,154000,167.0
Custom,42,155000,139.0
Custom,42,156000,161.0
Custom,42,157000,201.0
Custom,42,158000,147.0
Custom,42,159000,135.0
Custom,42,160000,311.0
Custom,42,161000,271.0
Custom,42,162000,188.0
Custom,42,163000,242.0
Custom,42,164000,134.0
Custom,42,165000,166.0
Custom,42,166000,206.0
Custom,42,167000,152.0
Custom,42,168000,195.0
Custom,42,169000,161.0
Custom,42,170000,280.0
Custom,42,171000,160.0
Custom,42,172000,237.0
Custom,42,173000,104.0
Custom,42,174000,150.0
Custom,42,175000,264.0
Custom,42,176000,135.0
Custom,42,177000,314.0
Custom,42,178000,192.0
Custom,42,179000,183.0
Custom,42,180000,195.0
Custom,42,181000,197.0
Custom,42,182000,200.0
Custom,42,183000,238.0
Custom,42,184000,307.0
Custom,42,185000,496.0
Custom,42,186000,661.0
Custom,42,187000,867.0
Custom,42,188000,409.0
Custom,42,189000,996.0
Custom,42,190000,485.0
Custom,42,191000,587.0
Custom,42,192000,456.0
Custom,42,193000,409.0
Custom,42,194000,1000.0
Custom,42,195000,1000.0
Custom,42,196000,1000.0
Custom,42,197000,1000.0
Custom,42,198000,1000.0
Custom,42,199000,1000.0
Custom,42,200000,1000.0
Custom,42,201000,1000.0
Custom,42,202000,1000.0
Custom,42,203000,1000.0
Custom,42,204000,1000.0
Custom,42,205000,1000.0
Custom,42,206000,1000.0
Custom,42,207000,1000.0
Custom,42,208000,1000.0
Custom,42,209000,1000.0
Custom,42,210000,1000.0
Custom,42,211000,1000.0
Custom,42,212000,1000.0
Custom,42,213000,1000.0
Custom,42,214000,1000.0
Custom,42,215000,1000.0
Custom,42,216000,1000.0
Custom,42,217000,1000.0
Custom,42,218000,1000.0
Custom,42,219000,1000.0
Custom,42,220000,1000.0
Custom,42,221000,1000.0
Custom,42,222000,1000.0
Custom,42,223000,1000.0
Custom,42,224000,1000.0
Custom,42,225000,1000.0
Custom,42,226000,1000.0
Custom,42,227000,1000.0
Custom,42,228000,1000.0
Custom,42,229000,1000.0
Custom,42,230000,1000.0
Custom,42,231000,1000.0
Custom,42,232000,1000.0
Custom,42,233000,1000.0
Custom,42,234000,1000.0
Custom,42,235000,1000.0
Custom,42,236000,1000.0
Custom,42,237000,1000.0
Custom,42,238000,1000.0
Custom,42,239000,1000.0
Custom,42,240000,1000.0
Custom,42,241000,1000.0
Custom,42,242000,1000.0
Custom,42,243000,1000.0
Custom,42,244000,1000.0
Custom,42,245000,1000.0
Custom,42,246000,1000.0
Custom,42,247000,1000.0
Custom,42,248000,1000.0
Custom,42,249000,1000.0
Custom,42,250000,1000.0
Custom,42,251000,1000.0
Custom,43,1000,7.0
Custom,43,2000,14.0
Custom,43,3000,5.0
Custom,43,4000,3.0
Custom,43,5000,5.0
Custom,43,6000,7.0
Custom,43,7000,31.0
Custom,43,8000,4.0
Custom,43,9000,4.0
Custom,43,10000,5.0
Custom,43,11000,8.0
Custom,43,12000,5.0
Custom,43,13000,10.0
Custom,43,14000,12.0
Custom,43,15000,7.0
Custom,43,16000,13.0
Custom,43,17000,4.0
Custom,43,18000,6.0
Custom,43,19000,6.0
Custom,43,20000,12.0
Custom,43,21000,18.0
Custom,43,22000,11.0
Custom,43,23000,11.0
Custom,43,24000,20.0
Custom,43,25000,27.0
Custom,43,26000,10.0
Custom,43,27000,14.0
Custom,43,28000,15.0
Custom,43,29000,6.0
Custom,43,30000,13.0
Custom,43,31000,9.0
Custom,43,32000,17.0
Custom,43,33000,18.0
Custom,43,34000,26.0
Custom,43,35000,13.0
Custom,43,36000,34.0
Custom,43,37000,16.0
Custom,43,38000,22.0
Custom,43,39000,14.0
Custom,43,40000,24.0
Custom,43,41000,13.0
Custom,43,42000,13.0
Custom,43,43000,20.0
Custom,43,44000,14.0
Custom,43,45000,10.0
Custom,43,46000,12.0
Custom,43,47000,7.0
Custom,43,48000,34.0
Custom,43,49000,17.0
Custom,43,50000,28.0
Custom,43,51000,33.0
Custom,43,52000,14.0
Custom,43,53000,16.0
Custom,43,54000,25.0
Custom,43,55000,20.0
Custom,43,56000,15.0
Custom,43,57000,19.0
Custom,43,58000,18.0
